instance,algorithm,seed,objv,lb,bkv,bklb,first_release_time,last_release_time
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,IBS,2,510.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,IBS,5,509.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,IBS,7,510.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,IBS,10,509.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,IBS,1,509.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,IBS,3,509.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,IBS,8,509.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,IBS,9,510.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,IBS,6,509.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,IBS,4,510.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,CUTH,7,582.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,CUTH,4,582.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,CUTH,2,582.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,CUTH,5,582.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,CUTH,6,582.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,CUTH,3,582.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,CUTH,1,582.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,CUTH,10,582.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,CUTH,8,582.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,CUTH,9,582.0,0.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,LBBD,1,899.0,445.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,LBBD,6,900.0,438.0,508.0,487.0,VeryLate,VeryEarly
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,LBBD,4,896.0,443.0,508.0,487.0,VeryLate,VeryEarly
