instance,algorithm,seed,objv,lb,bkv,bklb,grid,distribution
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,3,323.0,176.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,10,339.0,174.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,9,339.0,166.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,1,273.0,172.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,8,353.0,127.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,4,342.0,172.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,2,353.0,126.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,5,344.0,126.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,6,316.0,128.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,7,275.0,127.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,3,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,6,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,9,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,8,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,5,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,10,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,2,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,7,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,4,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,1,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,5,375.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,1,376.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,4,377.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,10,373.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,9,376.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,2,374.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,6,374.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,8,377.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,7,375.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,3,375.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,9,310.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,8,312.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,4,312.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,10,312.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,1,310.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,5,312.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,3,310.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,2,312.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,7,312.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,6,311.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,4,283.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,5,283.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,9,288.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,6,283.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,2,283.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,8,283.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,7,283.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,10,283.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,3,283.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,1,283.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,1,278.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,5,278.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,10,278.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,9,278.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,3,278.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,2,278.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,6,278.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,7,278.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,4,278.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,8,278.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,10,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,4,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,2,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,6,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,9,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,7,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,3,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,5,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,8,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,1,273.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,3,362.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,10,362.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,4,362.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,5,362.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,8,362.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,7,362.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,2,362.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,6,362.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,9,362.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,1,362.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,8,357.0,235.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,7,349.0,224.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,5,353.0,233.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,1,358.0,237.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,2,377.0,226.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,6,346.0,234.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,3,371.0,232.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,10,375.0,222.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,4,344.0,225.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,9,322.0,232.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,8,300.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,4,356.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,7,356.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,3,301.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,10,340.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,5,329.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,6,324.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,2,323.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,9,311.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,1,300.0,0.0,273.0,237.0,20x20,10
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,RS,1,377.0,0.0,273.0,237.0,20x20,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,6,683.0,186.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,1,834.0,260.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,10,742.0,189.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,5,752.0,186.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,9,808.0,203.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,2,771.0,188.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,3,816.0,185.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,4,752.0,188.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,8,814.0,193.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,7,817.0,186.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,6,622.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,8,615.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,4,616.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,9,622.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,2,620.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,3,615.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,7,617.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,1,620.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,5,617.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,10,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,3,846.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,1,844.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,4,846.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,7,856.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,2,856.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,8,852.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,10,853.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,6,845.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,5,839.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_0,9,854.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,1,625.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,10,624.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,9,625.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,6,624.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,5,625.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,4,627.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,3,624.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,8,624.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,7,625.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_02,2,624.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,5,624.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,9,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,8,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,3,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,4,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,10,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,6,624.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,1,624.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,7,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_04,2,622.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,4,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,9,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,2,624.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,8,622.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,10,620.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,7,624.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,3,624.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,1,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,5,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_06,6,621.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,10,623.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,9,622.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,2,620.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,4,616.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,7,617.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,1,620.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,5,617.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,6,622.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,3,615.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_08,8,615.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,7,822.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,2,822.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,5,822.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,4,822.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,3,822.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,8,822.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,1,822.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,6,822.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,10,822.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,CUTH,9,822.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,1,898.0,409.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,6,785.0,430.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,7,900.0,437.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,3,900.0,436.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,2,834.0,443.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,8,840.0,435.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,4,898.0,422.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,9,894.0,437.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,10,817.0,432.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,5,763.0,442.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,2,892.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,7,891.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,9,849.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,8,895.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,3,898.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,1,898.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,4,896.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,5,890.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,10,893.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,ILS,6,855.0,0.0,615.0,443.0,30x30,10
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,RS,1,867.0,0.0,615.0,443.0,30x30,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,1,1471.0,258.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,5,1449.0,255.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,3,1501.0,322.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,9,1413.0,314.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,10,1454.0,262.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,7,1401.0,255.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,4,1467.0,260.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,8,1414.0,317.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,6,1392.0,258.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,MIP,2,1509.0,254.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,1,1117.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,2,1112.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,7,1122.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,9,1126.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,10,1118.0,0.0,1107.0,678.0,40x40,10
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS_1,4,1113.0,0.0,1107.0,678.0,40x40,10
